id,a1,a2,a301,a302,a3021,a4,a5,a51,a52,a53,a54,a57,a58,a6,a7,a81,a82,a91,a92,j1,j2,j3,j4,j5,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,l1,p1,p2,p3,p4,p5,p501,p6,q1,q2,q3,q4,q5,q901,q902,r1,r2,r3,r4,r5,rr1,s1,s2,s3,s4,s5,ss1,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,v1,v101,v102,w1,x1,x2,x3,x4,x5,filter_$,a2age,a302New,a6New,a5New,a81New,a82New,J1new,J2new,J3new,J4new,J5new,JOrder,q1new,q2new,q3new,q4new,q5new,q6new,q7new,q8new,q9new,q10new,q1001new,r1new,s1new,t1new,u1new,r2new,s2new,t2new,u2new,r3new,s3new,t3new,u3new,r4new,s4new,t4new,u4new,r5new,s5new,t5new,u5new,r6new,s6new,t6new,u6new,r7new,s7new,t7new,u7new,r8new,s8new,t8new,u8new,r9new,s9new,t9new,u9new,r10new,s10new,t10new,u10new,r11new,s11new,t11new,u11new,r12new,s12new,t12new,u12new,r13new,s13new,t13new,u13new,r14new,s14new,t14new,u14new,r15new,s15new,t15new,u15new,r16new,s16new,t16new,u16new,r17new,s17new,t17new,u17new,r18new,s18new,t18new,u18new,r19new,s19new,t19new,u19new,r20new,s20new,t20new,u20new,G_genZ,G_genY,G_genX,G_genB,Gen_group
203,2,2535,2,3,,2,8,,,,,,,2,,4,2,3,1,3,9,9,9,9,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,3,5,99,99,99,99,3,1,99,99,99,99,99,99,2,6,7,99,1,2,3,6,7,,,,,,3,7,,,,1,2,6,,,2,99,99,3,1,0,0,1,0,,2,1,2,,3,2,0,0,2,0,1, ,1,0,2,3,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
204,2,2517,2,5,,2,2,,2,,,,,2,,4,2,2,1,3,5,9,9,9,0,0,0,0,0,0,1,1,0,0,3,0,1,1,0,0,0,0,1,3,5,99,99,99,99,1,2,99,99,99,99,99,99,3,6,7,99,1,2,3,6,7,,,,,,1,3,6,7,,,,,,,2,99,99,3,1,1,0,1,0,1,3,1,2,1,3,2,0,0,2,0,1, ,1,0,2,3,4,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,4,0,1,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
205,2,2522,2,4,,2,3,,,4,,,,2,,4,2,3,1,3,5,9,9,9,0,0,0,0,0,0,1,1,0,0,3,0,1,1,0,0,0,0,1,3,99,99,99,99,99,1,2,3,99,99,99,99,99,99,5,6,99,1,2,3,5,6,,,,,,,,,,,1,2,3,5,6,2,99,99,3,1,1,0,1,0,1,3,1,2,2,3,2,0,0,1,0,0, ,1,0,2,0,3,0,0,0,0,0,0,2,0,1,2,0,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,4,1,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
206,2,2523,2,3,,2,3,,,2,,,,1,,4,2,3,1,5,3,9,9,9,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,99,99,99,99,99,99,1,3,99,99,99,99,99,99,6,7,18,99,1,3,6,7,18,,,,,,,,,,,1,3,6,7,18,2,99,99,3,1,0,0,1,0,,3,1,1,2,3,2,0,0,1,0,2, ,1,0,2,0,3,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
207,2,2524,2,6,,2,3,,,3,,,,2,,4,2,3,1,5,3,9,9,9,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,1,3,99,99,99,99,99,1,3,99,99,99,99,99,99,6,7,18,99,1,3,6,7,18,,,,,,3,,,,,1,6,7,18,,2,99,99,3,1,1,0,1,0,,3,2,2,2,3,2,0,0,1,0,2, ,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,2,3,0,1,2,0,0,0,0,0,4,1,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
208,2,2533,2,6,,2,2,,6,,,,,2,,1,2,3,1,5,3,9,9,9,0,0,0,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,3,99,99,99,99,99,10,3,99,99,99,99,99,99,1,5,6,99,1,3,5,6,11,,,,,,6,11,,,,1,3,5,,,3,99,99,3,1,1,0,1,0,,2,2,2,1,1,2,0,0,2,0,1, ,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,3,1,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,,2.00,,,2.00
209,2,2522,2,2,,2,3,,,2,,,,1,,6,2,3,1,5,3,9,9,9,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,3,4,5,99,99,99,3,1,99,99,99,99,99,99,7,9,18,99,1,3,7,9,18,,,,,,1,3,7,18,,9,,,,,3,99,99,3,1,1,0,1,0,,3,1,1,2,4,2,0,0,2,0,1, ,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,,,3.00,,3.00
210,1,2537,2,5,,2,4,,,,2,,,1,,2,4,3,1,5,3,9,9,9,0,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,1,3,5,99,99,99,99,3,1,99,99,99,99,99,99,2,7,10,99,1,2,3,7,10,,,,,,1,2,3,7,10,,,,,,2,99,99,3,1,1,0,0,0,,2,1,1,2,2,3,0,0,2,0,1, ,1,2,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,2,0,1,2,0,0,0,0,0,4,1,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
211,1,2546,1,3,,2,5,,,,,,,,3000,1,2,3,1,5,3,9,9,9,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,3,5,99,99,99,99,1,3,99,99,99,99,99,99,6,7,10,99,1,3,6,7,11,,,,,,1,3,6,7,11,,,,,,2,99,99,3,1,1,0,1,0,1,1,1,,3,1,2,0,0,2,0,1, ,1,0,2,3,4,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1.00,,,,1.00
212,1,2532,2,2,,2,4,,,,,,,1,,4,2,3,1,5,3,9,9,9,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,5,3,99,99,99,99,1,3,99,99,99,99,99,99,5,6,7,99,1,3,5,6,7,,,,,,1,3,5,6,7,,,,,,2,99,99,3,1,1,0,1,0,1,2,1,1,2,3,2,0,0,2,0,1, ,1,0,2,0,3,0,0,0,0,0,0,2,0,1,1,0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
213,1,2541,1,5,,2,5,,,,,,,,6000,1,2,3,2,3,5,9,9,9,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,3,5,99,99,99,99,1,99,99,99,99,99,99,3,7,99,99,99,1,3,7,,,,,,,,,,,,,1,3,7,,,2,99,99,1,1,1,0,0,0,1,2,1,,3,1,2,0,0,2,0,1, ,1,0,2,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
214,1,2548,1,2,,2,5,,,,,,,,7000,1,2,3,1,5,3,9,9,9,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,3,99,99,99,99,99,1,99,99,99,99,99,99,2,4,7,99,99,1,2,4,7,,,,,,,1,2,4,7,,,,,,,2,99,99,1,1,0,0,1,0,,1,1,,3,1,2,0,0,2,0,1, ,1,0,3,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,3,1,1,0,4,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,,,,1.00
215,1,2520,2,3,,2,3,,,2,,,,1,,4,2,3,1,3,9,9,9,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,99,99,99,99,99,99,99,1,3,99,99,99,99,99,99,7,6,99,99,1,3,6,7,,,,,,,,,,,,1,3,6,7,,2,99,99,1,1,0,0,0,0,,3,1,1,2,3,2,0,0,1,0,2, ,1,0,2,0,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
216,1,2536,2,4,,2,3,,,2,,,,1,,4,2,3,1,3,9,9,9,9,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,7,99,99,1,2,3,7,,,,,,,,,,,,1,2,3,7,,2,99,99,1,1,0,0,0,0,,2,1,1,2,3,2,0,0,2,0,1, ,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
217,1,2539,2,6,,1,5,,,,,,,2,,1,1,3,1,5,3,9,9,9,0,0,0,0,0,0,1,1,0,0,3,0,1,1,0,0,0,0,1,4,3,5,99,99,99,2,99,99,99,99,99,99,1,3,6,7,99,1,2,3,6,7,,,,,,,,,,,1,2,3,6,7,2,99,99,1,1,0,0,1,0,,2,2,2,3,1,1,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,4,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
218,2,2500,2,1,,2,6,,,,,,,1,,4,2,3,1,3,9,9,9,9,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,99,99,99,99,99,99,99,3,99,99,99,99,99,99,1,6,7,11,99,1,3,6,7,11,,,,,,,,,,,1,2,6,7,11,2,99,99,3,1,0,0,0,0,1,4,1,1,4,3,2,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,3,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
219,1,2529,2,5,,2,3,,,15,,,,2,,4,2,1,,5,3,4,2,1,0,0,0,0,0,0,1,1,0,0,4,0,1,0,1,0,0,0,1,3,5,8,99,99,99,15,17,16,2,3,99,99,99,99,99,99,99,2,3,15,16,17,,,,,,2,3,15,16,17,,,,,,1,99,99,3,0,0,0,1,0,,2,1,2,2,3,2,0,0,2,0,1, ,1,0,3,2,4,0,0,0,0,0,0,0,2,1,2,1,0,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,4,1,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
220,2,2528,2,2,,2,2,,,2,,,,2,,4,2,1,,3,1,5,9,9,0,1,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,3,5,6,99,99,99,3,2,14,15,17,99,99,99,99,99,99,99,2,3,14,15,17,,,,,,3,14,15,17,,3,,,,,1,99,99,3,1,0,0,0,0,,2,1,2,1,3,2,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,1,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
221,2,2512,2,1,,2,9,,,,,,,1,,4,2,1,,5,3,1,9,9,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,3,5,99,99,99,99,3,9,11,12,15,99,99,99,99,99,99,99,3,9,11,12,15,,,,,,3,9,11,12,15,,,,,,2,99,99,3,1,0,0,0,0,1,3,1,1,,3,2,5,4,2,3,1, ,1,0,2,0,3,0,4,0,0,0,0,0,0,0,0,4,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
222,1,2513,2,4,,2,2,,16,,,,,2,,4,2,1,,3,5,2,9,9,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,5,3,1,99,99,99,99,2,3,15,16,17,99,99,99,99,99,99,99,2,3,15,17,,16,,,,,2,3,15,16,17,,,,,,2,99,99,3,0,0,0,1,0,1,3,1,2,1,3,2,2,0,1,0,3, ,1,0,2,0,3,4,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,4,0,1,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
223,2,2522,2,6,,2,1,10,,,,,,2,,1,1,1,,3,5,4,9,9,0,1,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,4,5,3,2,99,99,17,3,15,18,14,99,99,99,99,99,99,99,4,15,17,18,,14,,,,,3,14,15,17,,18,,,,,2,99,99,1,0,0,0,1,0,1,3,2,2,1,1,1,3,0,2,0,1, ,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,1,1,4,0,1,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
224,1,2542,1,6,,2,5,,,,,,,,10000,1,3,1,,5,3,1,4,9,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,3,4,5,99,99,99,3,15,14,12,9,99,99,99,99,99,99,99,3,15,,,,9,12,14,,,3,9,12,14,15,,,,,,2,99,99,3,0,0,0,1,0,,2,2,,3,1,3,0,3,1,0,2, ,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,4,0,2,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
225,1,2541,1,6,,2,5,,,,,,,,7000,1,3,1,,5,3,4,9,9,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,4,5,6,3,99,99,3,8,9,10,12,99,99,99,99,99,99,99,3,8,9,10,12,,,,,,3,8,9,11,12,,,,,,2,99,99,3,0,0,0,1,0,1,2,2,,3,1,3,0,1,3,2,1, ,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,3,0,1,1,0,0,0,0,1,0,1,1,4,0,1,2,0,0,0,0,0,0,0,0,,2.00,,,2.00
226,2,2506,2,1,,2,6,,,,,,,1,,6,2,1,,3,2,9,9,9,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,3,5,6,99,99,99,99,3,4,2,15,17,99,99,99,99,99,99,99,2,3,4,15,17,,,,,,,,,,,2,3,4,15,17,1,99,99,3,1,0,0,0,0,1,4,1,1,4,4,2,3,0,2,4,1, ,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,3,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
227,1,2520,2,5,,2,4,,,,2,,,2,,4,2,1,,3,5,9,9,9,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,2,3,4,5,99,99,2,3,9,12,15,99,99,99,99,99,99,99,2,3,9,12,15,,,,,,2,3,9,12,15,,,,,,1,99,99,3,0,0,0,1,0,1,3,1,2,2,3,2,0,0,2,3,1, ,1,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,1,1,4,0,1,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
228,2,2513,2,3,,2,4,,,,2,,,1,,4,2,1,,3,1,2,5,9,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,3,5,6,99,99,99,99,19,18,17,16,15,99,99,99,99,99,99,99,15,16,17,18,19,,,,,,15,16,17,18,19,,,,,,2,99,99,3,1,0,0,0,0,1,3,1,1,2,3,2,0,2,1,0,0, ,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
229,1,2501,2,1,,2,4,,,,2,,,1,,6,2,1,,3,1,5,9,9,1,1,0,0,0,0,1,1,0,0,4,0,1,1,0,0,0,0,5,3,99,99,99,99,99,1,2,3,4,5,99,99,99,99,99,99,99,1,2,3,4,5,,,,,,1,2,3,4,5,,,,,,1,99,99,3,1,0,0,0,0,1,4,1,1,2,4,2,0,0,1,0,2, ,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
230,1,2523,2,6,,2,1,,,,,,,2,,1,1,1,,5,4,3,2,1,0,1,0,0,1,1,1,0,0,0,4,0,1,0,1,0,0,0,1,4,5,6,3,99,99,1,2,3,12,14,99,99,99,99,99,99,99,1,2,3,12,14,,,,,,1,2,3,12,14,,,,,,2,99,99,1,0,0,0,1,0,1,3,2,2,1,1,1,2,3,1,4,0, ,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,4,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,0,0,0,0,,,3.00,,3.00
231,2,2526,2,6,,2,2,,7,,,,,3,,2,1,1,,5,3,4,2,1,0,1,0,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,1,4,2,3,5,99,99,1,2,3,15,17,99,99,99,99,99,99,99,1,2,3,15,17,,,,,,1,2,3,15,17,,,,,,2,99,99,1,0,0,1,0,0,1,2,2,3,1,2,1,2,0,1,0,3, ,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,2,0,1,1,3,0,1,1,4,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
232,1,2514,2,6,,2,2,,8,,,,,3,,2,4,1,,5,3,1,4,9,0,1,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,3,5,99,99,99,99,3,15,17,16,18,99,99,99,99,99,99,99,3,15,16,17,18,,,,,,3,15,16,17,18,,,,,,2,99,99,1,0,0,0,1,0,1,3,2,3,1,2,3,5,4,2,3,1, ,1,3,4,2,5,0,0,0,0,0,0,1,0,1,1,2,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
233,2,2543,1,6,,2,5,,,,,,,,10000,1,3,1,,5,3,1,9,9,0,1,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,1,4,2,3,5,99,99,99,99,99,99,99,99,8,9,12,13,14,99,8,9,12,13,14,,,,,,8,9,12,13,14,,,,,,1,99,99,3,0,0,0,1,0,1,1,2,,3,1,3,3,0,2,0,1, ,1,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,3,0,1,1,4,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,,,,1.00
234,1,2515,2,5,,2,2,,16,,,,,2,,4,2,1,,3,1,9,9,9,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,3,5,6,99,99,99,5,6,8,9,10,99,99,99,99,99,99,99,5,6,8,9,10,,,,,,5,6,8,9,10,,,,,,2,99,99,3,0,0,0,1,0,1,3,1,2,1,3,2,2,0,1,0,0, ,1,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,3,0,1,1,4,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
235,1,2518,2,6,,2,4,,,,2,,,1,,4,2,1,,3,5,9,9,9,0,0,0,0,0,0,1,1,0,0,4,0,1,0,1,0,0,0,1,4,3,2,5,99,99,3,8,9,15,17,99,99,99,99,99,99,99,3,8,9,15,17,,,,,,,,,,,,,,,,1,99,99,3,0,0,0,1,0,,3,2,1,2,3,2,2,0,1,0,3, ,2,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
236,2,2543,1,6,,2,5,,,,,,,,10000,1,3,1,,5,3,9,9,9,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,1,4,3,2,5,99,99,3,14,12,9,15,99,99,99,99,99,99,99,3,9,12,14,15,,,,,,3,9,12,14,15,,,,,,1,99,99,3,0,0,0,1,0,1,1,2,,3,1,3,0,0,1,0,2, ,1,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,,,,1.00
